timestamp,lag,wait_ms
2025-11-03 05:48:42.644,0,13
2025-11-03 05:48:42.644,0,13
2025-11-03 05:48:42.645,0,13
2025-11-03 05:48:42.645,0,13
2025-11-03 05:48:42.645,0,14
2025-11-03 05:48:42.645,0,14
2025-11-03 05:48:42.646,0,14
2025-11-03 05:48:42.646,0,15
2025-11-03 05:48:42.646,0,15
2025-11-03 05:48:42.646,0,15
2025-11-03 05:48:46.608,0,4
2025-11-03 05:48:46.610,0,5
2025-11-03 05:48:46.610,0,5
2025-11-03 05:48:46.611,0,4
2025-11-03 05:48:46.611,0,4
2025-11-03 05:48:46.612,0,4
2025-11-03 05:48:46.614,0,7
2025-11-03 05:48:46.614,0,7
2025-11-03 05:48:46.615,0,7
2025-11-03 05:48:46.615,0,7
2025-11-03 05:48:50.596,0,3
2025-11-03 05:48:50.597,0,3
2025-11-03 05:48:50.597,0,2
2025-11-03 05:48:50.600,0,5
2025-11-03 05:48:50.601,0,4
2025-11-03 05:48:50.602,0,5
2025-11-03 05:48:50.602,0,4
2025-11-03 05:48:50.603,0,4
2025-11-03 05:48:50.604,0,4
2025-11-03 05:48:50.604,0,4
2025-11-03 05:48:53.595,0,4
2025-11-03 05:48:53.596,0,3
2025-11-03 05:48:53.596,0,3
2025-11-03 05:48:53.597,0,3
2025-11-03 05:48:53.600,4,6
2025-11-03 05:48:53.600,4,5
2025-11-03 05:48:53.600,4,5
2025-11-03 05:48:53.601,4,5
2025-11-03 05:48:53.601,4,5
2025-11-03 05:48:53.601,4,5
2025-11-03 05:48:57.623,0,2
2025-11-03 05:48:57.626,1,5
2025-11-03 05:48:57.626,1,4
2025-11-03 05:48:57.626,1,3
2025-11-03 05:48:57.626,1,3
2025-11-03 05:48:57.626,1,3
2025-11-03 05:48:57.627,1,3
2025-11-03 05:48:57.627,1,3
2025-11-03 05:48:57.627,1,3
2025-11-03 05:48:57.629,9,4
2025-11-03 05:49:03.597,0,2
2025-11-03 05:49:03.601,0,5
2025-11-03 05:49:03.601,0,5
2025-11-03 05:49:03.601,0,4
2025-11-03 05:49:03.602,0,4
2025-11-03 05:49:03.602,0,4
2025-11-03 05:49:03.603,0,5
2025-11-03 05:49:03.603,10,4
2025-11-03 05:49:03.603,10,4
2025-11-03 05:49:03.604,10,4
2025-11-03 05:49:06.603,0,3
2025-11-03 05:49:06.604,0,3
2025-11-03 05:49:06.604,0,2
2025-11-03 05:49:06.605,0,2
2025-11-03 05:49:06.605,0,2
2025-11-03 05:49:06.607,0,4
2025-11-03 05:49:06.607,0,4
2025-11-03 05:49:06.607,0,4
2025-11-03 05:49:06.607,0,4
2025-11-03 05:49:06.608,0,4
2025-11-03 05:49:10.616,0,3
2025-11-03 05:49:10.617,0,3
2025-11-03 05:49:10.617,0,3
2025-11-03 05:49:10.618,0,3
2025-11-03 05:49:10.618,0,3
2025-11-03 05:49:10.618,0,3
2025-11-03 05:49:10.619,0,3
2025-11-03 05:49:10.622,0,7
2025-11-03 05:49:10.622,0,7
2025-11-03 05:49:10.622,0,7
2025-11-03 05:49:12.598,0,2
2025-11-03 05:49:12.601,10,4
2025-11-03 05:49:12.602,10,4
2025-11-03 05:49:12.602,10,4
2025-11-03 05:49:12.602,10,4
2025-11-03 05:49:12.602,10,4
2025-11-03 05:49:12.603,10,4
2025-11-03 05:49:12.603,10,4
2025-11-03 05:49:12.603,10,5
2025-11-03 05:49:12.603,10,5
2025-11-03 05:49:14.614,9,3
2025-11-03 05:49:14.618,9,6
2025-11-03 05:49:14.618,9,6
2025-11-03 05:49:14.618,9,5
2025-11-03 05:49:14.619,9,5
2025-11-03 05:49:14.619,9,5
2025-11-03 05:49:14.619,9,5
2025-11-03 05:49:14.619,9,5
2025-11-03 05:49:14.619,9,5
2025-11-03 05:49:14.620,9,5
2025-11-03 05:49:17.610,0,2
2025-11-03 05:49:17.612,0,4
2025-11-03 05:49:17.612,0,3
2025-11-03 05:49:17.612,0,3
2025-11-03 05:49:17.613,0,3
2025-11-03 05:49:17.613,0,3
2025-11-03 05:49:17.613,0,4
2025-11-03 05:49:17.614,0,4
2025-11-03 05:49:17.615,0,5
2025-11-03 05:49:17.616,0,5
2025-11-03 05:49:19.620,10,7
2025-11-03 05:49:19.622,10,8
2025-11-03 05:49:19.622,10,8
2025-11-03 05:49:19.622,10,7
2025-11-03 05:49:19.623,12,7
2025-11-03 05:49:19.623,12,7
2025-11-03 05:49:19.627,12,12
2025-11-03 05:49:19.627,12,12
2025-11-03 05:49:19.628,12,11
2025-11-03 05:49:19.628,12,10
2025-11-03 05:49:21.610,4,2
2025-11-03 05:49:21.613,10,5
2025-11-03 05:49:21.613,10,5
2025-11-03 05:49:21.613,10,5
2025-11-03 05:49:21.613,10,4
2025-11-03 05:49:21.613,10,4
2025-11-03 05:49:21.614,10,4
2025-11-03 05:49:21.614,10,3
2025-11-03 05:49:21.614,10,4
2025-11-03 05:49:21.614,10,4
2025-11-03 05:49:24.603,9,3
2025-11-03 05:49:24.606,9,5
2025-11-03 05:49:24.606,9,4
2025-11-03 05:49:24.606,9,4
2025-11-03 05:49:24.607,9,4
2025-11-03 05:49:24.607,9,5
2025-11-03 05:49:24.607,9,4
2025-11-03 05:49:24.607,9,4
2025-11-03 05:49:24.607,9,4
2025-11-03 05:49:24.608,9,4
2025-11-03 05:49:26.614,9,2
2025-11-03 05:49:26.616,9,3
2025-11-03 05:49:26.616,9,3
2025-11-03 05:49:26.617,9,3
2025-11-03 05:49:26.648,6,5
2025-11-03 05:49:26.648,6,4
2025-11-03 05:49:26.649,6,33
2025-11-03 05:49:26.649,6,33
2025-11-03 05:49:26.649,6,34
2025-11-03 05:49:26.649,6,33
2025-11-03 05:49:27.647,6,2
2025-11-03 05:49:27.649,10,3
2025-11-03 05:49:27.649,10,3
2025-11-03 05:49:27.649,10,3
2025-11-03 05:49:27.649,10,3
2025-11-03 05:49:27.650,10,3
2025-11-03 05:49:27.650,10,2
2025-11-03 05:49:27.650,10,3
2025-11-03 05:49:27.650,10,3
2025-11-03 05:49:27.651,10,3
2025-11-03 05:49:33.601,0,3
2025-11-03 05:49:33.601,0,3
2025-11-03 05:49:33.602,0,3
2025-11-03 05:49:33.602,0,3
2025-11-03 05:49:33.602,0,3
2025-11-03 05:49:33.603,0,2
2025-11-03 05:49:33.605,0,5
2025-11-03 05:49:33.606,0,5
2025-11-03 05:49:33.606,0,4
2025-11-03 05:49:33.606,0,5
2025-11-03 05:49:37.606,0,3
2025-11-03 05:49:37.609,0,5
2025-11-03 05:49:37.611,5,5
2025-11-03 05:49:37.611,5,5
2025-11-03 05:49:37.611,5,6
2025-11-03 05:49:37.612,5,7
2025-11-03 05:49:37.612,5,7
2025-11-03 05:49:37.612,5,6
2025-11-03 05:49:37.613,5,6
2025-11-03 05:49:37.613,5,6
2025-11-03 05:49:39.612,9,2
2025-11-03 05:49:39.613,9,3
2025-11-03 05:49:39.613,9,2
2025-11-03 05:49:39.614,9,2
2025-11-03 05:49:39.614,17,2
2025-11-03 05:49:39.614,17,3
2025-11-03 05:49:39.614,17,3
2025-11-03 05:49:39.615,17,3
2025-11-03 05:49:39.616,17,4
2025-11-03 05:49:39.617,17,4
2025-11-03 05:49:41.596,6,2
2025-11-03 05:49:41.600,6,6
2025-11-03 05:49:41.600,6,5
2025-11-03 05:49:41.601,6,4
2025-11-03 05:49:41.601,6,3
2025-11-03 05:49:41.601,6,4
2025-11-03 05:49:41.601,6,4
2025-11-03 05:49:41.602,6,3
2025-11-03 05:49:41.602,10,4
2025-11-03 05:49:41.602,10,4
2025-11-03 05:49:42.001,10,319
2025-11-03 05:49:42.001,10,319
2025-11-03 05:49:42.002,10,318
2025-11-03 05:49:42.002,10,318
2025-11-03 05:49:42.002,10,319
2025-11-03 05:49:42.002,10,319
2025-11-03 05:49:42.003,10,319
2025-11-03 05:49:42.003,10,318
2025-11-03 05:49:42.003,10,319
2025-11-03 05:49:42.003,10,319
2025-11-03 05:49:43.001,50,370
2025-11-03 05:49:43.001,50,370
2025-11-03 05:49:43.001,50,370
2025-11-03 05:49:43.002,50,370
2025-11-03 05:49:43.002,50,370
2025-11-03 05:49:43.002,50,370
2025-11-03 05:49:43.003,50,370
2025-11-03 05:49:43.003,50,369
2025-11-03 05:49:43.003,50,370
2025-11-03 05:49:43.003,50,370
2025-11-03 05:49:44.000,50,1281
2025-11-03 05:49:44.001,50,1281
2025-11-03 05:49:44.001,50,1280
2025-11-03 05:49:44.001,50,1281
2025-11-03 05:49:44.001,50,1281
2025-11-03 05:49:44.002,50,1280
2025-11-03 05:49:44.002,50,1281
2025-11-03 05:49:44.003,50,1281
2025-11-03 05:49:44.003,50,1281
2025-11-03 05:49:44.003,50,1280
2025-11-03 05:49:45.000,100,2184
2025-11-03 05:49:45.000,100,2184
2025-11-03 05:49:45.000,100,2183
2025-11-03 05:49:45.001,100,2183
2025-11-03 05:49:45.001,100,2183
2025-11-03 05:49:45.001,100,2184
2025-11-03 05:49:45.001,100,2183
2025-11-03 05:49:45.002,100,2183
2025-11-03 05:49:45.002,100,2183
2025-11-03 05:49:45.002,100,2184
2025-11-03 05:49:46.000,116,3107
2025-11-03 05:49:46.001,116,3106
2025-11-03 05:49:46.001,116,3106
2025-11-03 05:49:46.001,116,3107
2025-11-03 05:49:46.001,116,3106
2025-11-03 05:49:46.002,116,3105
2025-11-03 05:49:46.002,116,3105
2025-11-03 05:49:46.002,116,3106
2025-11-03 05:49:46.002,116,3106
2025-11-03 05:49:46.002,116,3106
2025-11-03 05:49:47.001,124,4027
2025-11-03 05:49:47.001,124,4026
2025-11-03 05:49:47.002,124,4026
2025-11-03 05:49:47.002,124,4026
2025-11-03 05:49:47.002,124,4027
2025-11-03 05:49:47.002,124,4027
2025-11-03 05:49:47.003,124,4026
2025-11-03 05:49:47.003,124,4026
2025-11-03 05:49:47.003,124,4027
2025-11-03 05:49:47.003,124,4026
2025-11-03 05:49:48.000,122,4400
2025-11-03 05:49:48.001,122,4399
2025-11-03 05:49:48.001,122,4399
2025-11-03 05:49:48.001,122,4400
2025-11-03 05:49:48.001,122,4399
2025-11-03 05:49:48.002,122,4398
2025-11-03 05:49:48.002,122,4398
2025-11-03 05:49:48.002,122,4399
2025-11-03 05:49:48.002,122,4399
2025-11-03 05:49:48.002,122,4398
2025-11-03 05:49:49.001,122,5324
2025-11-03 05:49:49.001,122,5324
2025-11-03 05:49:49.001,122,5323
2025-11-03 05:49:49.001,122,5323
2025-11-03 05:49:49.002,122,5323
2025-11-03 05:49:49.002,122,5323
2025-11-03 05:49:49.002,122,5324
2025-11-03 05:49:49.003,122,5323
2025-11-03 05:49:49.003,122,5323
2025-11-03 05:49:49.003,122,5324
2025-11-03 05:49:51.000,114,7249
2025-11-03 05:49:51.001,114,7249
2025-11-03 05:49:51.001,114,7248
2025-11-03 05:49:51.001,114,7249
2025-11-03 05:49:51.001,114,7249
2025-11-03 05:49:51.002,114,7249
2025-11-03 05:49:51.002,114,7249
2025-11-03 05:49:51.002,114,7250
2025-11-03 05:49:51.003,114,7250
2025-11-03 05:49:51.003,114,7250
2025-11-03 05:49:51.003,114,7180
2025-11-03 05:49:51.004,114,7180
2025-11-03 05:49:53.000,124,9176
2025-11-03 05:49:53.000,124,9176
2025-11-03 05:49:53.001,124,9176
2025-11-03 05:49:53.001,124,9176
2025-11-03 05:49:53.002,124,9176
2025-11-03 05:49:53.002,124,9176
2025-11-03 05:49:53.003,124,9177
2025-11-03 05:49:53.003,124,9176
2025-11-03 05:49:53.004,124,9108
2025-11-03 05:49:53.004,124,9108
