timestamp,rate
2025-11-21 19:33:51.173,26
2025-11-21 19:33:51.877,30
2025-11-21 19:33:52.582,48
2025-11-21 19:33:53.287,26
2025-11-21 19:33:53.992,32
2025-11-21 19:33:54.696,22
2025-11-21 19:33:55.401,20
2025-11-21 19:33:56.106,28
2025-11-21 19:33:56.810,30
2025-11-21 19:33:57.515,28
2025-11-21 19:33:58.220,50
2025-11-21 19:33:58.925,28
2025-11-21 19:33:59.629,20
2025-11-21 19:34:00.334,16
2025-11-21 19:34:01.039,16
2025-11-21 19:34:01.743,24
2025-11-21 19:34:02.448,8
2025-11-21 19:34:03.153,36
2025-11-21 19:34:03.858,14
2025-11-21 19:34:04.562,12
2025-11-21 19:34:05.268,10
2025-11-21 19:34:05.972,26
2025-11-21 19:34:06.676,32
2025-11-21 19:34:07.382,16
2025-11-21 19:34:08.086,42
2025-11-21 19:34:08.791,34
2025-11-21 19:34:09.495,12
2025-11-21 19:34:10.200,10
2025-11-21 19:34:10.905,28
2025-11-21 19:34:11.610,30
2025-11-21 19:34:12.315,56
2025-11-21 19:34:13.019,64
2025-11-21 19:34:13.724,34
2025-11-21 19:34:14.429,42
2025-11-21 19:34:15.134,40
2025-11-21 19:34:15.838,48
2025-11-21 19:34:16.543,20
2025-11-21 19:34:17.247,38
2025-11-21 19:34:17.952,50
2025-11-21 19:34:18.657,52
2025-11-21 19:34:19.362,50
2025-11-21 19:34:20.066,30
2025-11-21 19:34:20.770,40
2025-11-21 19:34:21.476,36
2025-11-21 19:34:22.181,40
2025-11-21 19:34:22.885,40
2025-11-21 19:34:23.590,52
2025-11-21 19:34:24.295,72
2025-11-21 19:34:24.999,20
2025-11-21 19:34:25.704,18
2025-11-21 19:34:26.408,20
2025-11-21 19:34:27.113,18
2025-11-21 19:34:27.818,16
2025-11-21 19:34:28.523,24
2025-11-21 19:34:29.228,18
2025-11-21 19:34:29.932,12
2025-11-21 19:34:30.637,38
2025-11-21 19:34:31.341,28
2025-11-21 19:34:32.047,64
2025-11-21 19:34:32.752,56
2025-11-21 19:34:33.456,58
2025-11-21 19:34:34.161,152
2025-11-21 19:34:34.865,510
2025-11-21 19:34:35.570,424
2025-11-21 19:34:36.275,304
2025-11-21 19:34:36.980,168
2025-11-21 19:34:37.684,162
2025-11-21 19:34:38.389,128
2025-11-21 19:34:39.094,78
2025-11-21 19:34:39.799,64
2025-11-21 19:34:40.503,124
2025-11-21 19:34:41.208,150
2025-11-21 19:34:41.913,232
2025-11-21 19:34:42.617,230
2025-11-21 19:34:43.322,260
2025-11-21 19:34:44.027,276
2025-11-21 19:34:44.731,208
2025-11-21 19:34:45.436,218
2025-11-21 19:34:46.141,270
2025-11-21 19:34:46.846,332
2025-11-21 19:34:47.550,334
2025-11-21 19:34:48.255,182
2025-11-21 19:34:48.960,242
2025-11-21 19:34:49.665,282
2025-11-21 19:34:50.369,340
2025-11-21 19:34:51.074,308
2025-11-21 19:34:51.779,368
2025-11-21 19:34:52.483,182
2025-11-21 19:34:53.188,208
2025-11-21 19:34:53.893,210
2025-11-21 19:34:54.598,308
2025-11-21 19:34:55.302,500
2025-11-21 19:34:56.007,354
2025-11-21 19:34:56.712,318
2025-11-21 19:34:57.416,396
2025-11-21 19:34:58.121,352
2025-11-21 19:34:58.826,312
2025-11-21 19:34:59.530,224
2025-11-21 19:35:00.236,220
2025-11-21 19:35:00.940,276
2025-11-21 19:35:01.645,254
2025-11-21 19:35:02.350,154
2025-11-21 19:35:03.054,80
2025-11-21 19:35:03.759,130
2025-11-21 19:35:04.464,124
2025-11-21 19:35:05.169,184
2025-11-21 19:35:05.873,346
2025-11-21 19:35:06.578,134
2025-11-21 19:35:07.283,86
2025-11-21 19:35:07.988,120
2025-11-21 19:35:08.692,208
2025-11-21 19:35:09.397,154
2025-11-21 19:35:10.102,150
2025-11-21 19:35:10.806,182
2025-11-21 19:35:11.511,104
2025-11-21 19:35:12.215,132
2025-11-21 19:35:12.920,88
2025-11-21 19:35:13.625,82
2025-11-21 19:35:14.330,44
2025-11-21 19:35:15.035,54
2025-11-21 19:35:15.739,86
2025-11-21 19:35:16.444,26
2025-11-21 19:35:17.149,78
2025-11-21 19:35:17.854,64
2025-11-21 19:35:18.558,52
2025-11-21 19:35:19.263,24
2025-11-21 19:35:19.967,42
2025-11-21 19:35:20.672,60
2025-11-21 19:35:21.377,76
2025-11-21 19:35:22.082,50
2025-11-21 19:35:22.786,38
2025-11-21 19:35:23.491,30
2025-11-21 19:35:24.196,58
2025-11-21 19:35:24.901,24
2025-11-21 19:35:25.605,32
2025-11-21 19:35:26.310,38
2025-11-21 19:35:27.015,58
2025-11-21 19:35:27.720,40
2025-11-21 19:35:28.424,28
2025-11-21 19:35:29.129,58
2025-11-21 19:35:29.834,56
2025-11-21 19:35:30.538,48
2025-11-21 19:35:31.243,34
2025-11-21 19:35:31.948,26
2025-11-21 19:35:32.652,50
2025-11-21 19:35:33.358,44
2025-11-21 19:35:34.062,60
2025-11-21 19:35:34.767,36
2025-11-21 19:35:35.471,46
2025-11-21 19:35:36.176,60
2025-11-21 19:35:36.881,52
2025-11-21 19:35:37.586,54
2025-11-21 19:35:38.290,48
2025-11-21 19:35:38.995,44
2025-11-21 19:35:39.700,42
2025-11-21 19:35:40.404,38
2025-11-21 19:35:41.109,104
2025-11-21 19:35:41.814,108
2025-11-21 19:35:42.519,62
2025-11-21 19:35:43.224,180
2025-11-21 19:35:43.928,140
2025-11-21 19:35:44.633,44
2025-11-21 19:35:45.338,50
2025-11-21 19:35:46.042,86
2025-11-21 19:35:46.747,102
2025-11-21 19:35:47.452,44
2025-11-21 19:35:48.156,52
2025-11-21 19:35:48.861,58
2025-11-21 19:35:49.566,100
2025-11-21 19:35:50.271,70
2025-11-21 19:35:50.976,50
2025-11-21 19:35:51.680,44
2025-11-21 19:35:52.385,32
2025-11-21 19:35:53.089,56
2025-11-21 19:35:53.794,44
2025-11-21 19:35:54.499,64
2025-11-21 19:35:55.203,46
2025-11-21 19:35:55.909,46
2025-11-21 19:35:56.613,60
2025-11-21 19:35:57.318,66
2025-11-21 19:35:58.022,70
2025-11-21 19:35:58.727,54
2025-11-21 19:35:59.432,60
2025-11-21 19:36:00.137,58
2025-11-21 19:36:00.841,84
2025-11-21 19:36:01.546,68
2025-11-21 19:36:02.251,60
2025-11-21 19:36:02.955,46
2025-11-21 19:36:03.660,54
2025-11-21 19:36:04.365,44
2025-11-21 19:36:05.070,174
2025-11-21 19:36:05.774,152
2025-11-21 19:36:06.479,156
2025-11-21 19:36:07.184,156
2025-11-21 19:36:07.888,124
2025-11-21 19:36:08.593,146
2025-11-21 19:36:09.298,84
2025-11-21 19:36:10.002,44
2025-11-21 19:36:10.707,110
2025-11-21 19:36:11.412,26
2025-11-21 19:36:12.117,46
2025-11-21 19:36:12.821,58
2025-11-21 19:36:13.526,68
2025-11-21 19:36:14.231,84
2025-11-21 19:36:14.936,44
2025-11-21 19:36:15.641,76
2025-11-21 19:36:16.345,46
2025-11-21 19:36:17.050,62
2025-11-21 19:36:17.754,54
2025-11-21 19:36:18.459,38
2025-11-21 19:36:19.164,64
2025-11-21 19:36:19.869,66
2025-11-21 19:36:20.574,102
2025-11-21 19:36:21.278,28
2025-11-21 19:36:21.983,50
2025-11-21 19:36:22.688,54
2025-11-21 19:36:23.392,52
2025-11-21 19:36:24.097,62
2025-11-21 19:36:24.802,40
2025-11-21 19:36:25.506,60
2025-11-21 19:36:26.211,36
2025-11-21 19:36:26.916,50
2025-11-21 19:36:27.621,42
2025-11-21 19:36:28.325,62
2025-11-21 19:36:29.030,124
2025-11-21 19:36:29.735,74
2025-11-21 19:36:30.439,56
2025-11-21 19:36:31.144,132
2025-11-21 19:36:31.849,74
2025-11-21 19:36:32.554,92
2025-11-21 19:36:33.259,88
2025-11-21 19:36:33.963,82
2025-11-21 19:36:34.668,82
2025-11-21 19:36:35.373,124
2025-11-21 19:36:36.077,86
2025-11-21 19:36:36.782,56
2025-11-21 19:36:37.487,60
2025-11-21 19:36:38.192,82
2025-11-21 19:36:38.896,100
2025-11-21 19:36:39.601,80
2025-11-21 19:36:40.306,94
2025-11-21 19:36:41.010,86
2025-11-21 19:36:41.715,54
2025-11-21 19:36:42.420,92
2025-11-21 19:36:43.124,80
2025-11-21 19:36:43.829,90
2025-11-21 19:36:44.534,56
2025-11-21 19:36:45.239,56
2025-11-21 19:36:45.944,30
2025-11-21 19:36:46.648,60
2025-11-21 19:36:47.353,68
2025-11-21 19:36:48.058,58
2025-11-21 19:36:48.762,62
2025-11-21 19:36:49.467,46
2025-11-21 19:36:50.172,82
2025-11-21 19:36:50.876,46
2025-11-21 19:36:51.582,58
2025-11-21 19:36:52.286,26
2025-11-21 19:36:52.991,38
2025-11-21 19:36:53.695,24
2025-11-21 19:36:54.400,42
2025-11-21 19:36:55.105,58
2025-11-21 19:36:55.810,30
2025-11-21 19:36:56.514,58
2025-11-21 19:36:57.219,38
2025-11-21 19:36:57.924,40
2025-11-21 19:36:58.628,26
2025-11-21 19:36:59.333,62
2025-11-21 19:37:00.038,32
2025-11-21 19:37:00.742,140
2025-11-21 19:37:01.447,38
2025-11-21 19:37:02.152,46
2025-11-21 19:37:02.857,48
2025-11-21 19:37:03.561,42
2025-11-21 19:37:04.266,66
2025-11-21 19:37:04.971,36
2025-11-21 19:37:05.676,48
2025-11-21 19:37:06.380,52
2025-11-21 19:37:07.085,38
2025-11-21 19:37:07.790,32
2025-11-21 19:37:08.495,50
2025-11-21 19:37:09.199,24
2025-11-21 19:37:09.904,42
2025-11-21 19:37:10.609,34
2025-11-21 19:37:11.313,16
2025-11-21 19:37:12.019,68
2025-11-21 19:37:12.723,22
2025-11-21 19:37:13.428,90
2025-11-21 19:37:14.133,14
2025-11-21 19:37:14.837,22
2025-11-21 19:37:15.542,20
2025-11-21 19:37:16.246,20
2025-11-21 19:37:16.951,64
2025-11-21 19:37:17.656,22
2025-11-21 19:37:18.361,22
2025-11-21 19:37:19.065,20
2025-11-21 19:37:19.770,48
2025-11-21 19:37:20.475,12
2025-11-21 19:37:21.179,22
2025-11-21 19:37:21.884,22
2025-11-21 19:37:22.589,18
2025-11-21 19:37:23.294,14
2025-11-21 19:37:23.999,8
2025-11-21 19:37:24.703,10
2025-11-21 19:37:25.408,16
2025-11-21 19:37:26.113,22
2025-11-21 19:37:26.817,20
2025-11-21 19:37:27.522,34
2025-11-21 19:37:28.227,22
2025-11-21 19:37:28.931,16
2025-11-21 19:37:29.636,6
2025-11-21 19:37:30.341,26
2025-11-21 19:37:31.046,12
2025-11-21 19:37:31.750,28
2025-11-21 19:37:32.455,8
2025-11-21 19:37:33.160,18
2025-11-21 19:37:33.865,12
2025-11-21 19:37:34.569,24
2025-11-21 19:37:35.274,20
2025-11-21 19:37:35.979,24
2025-11-21 19:37:36.683,24
2025-11-21 19:37:37.388,16
2025-11-21 19:37:38.093,32
2025-11-21 19:37:38.797,30
2025-11-21 19:37:39.502,42
2025-11-21 19:37:40.207,34
2025-11-21 19:37:40.912,14
2025-11-21 19:37:41.617,18
2025-11-21 19:37:42.322,14
2025-11-21 19:37:43.026,40
2025-11-21 19:37:43.731,26
2025-11-21 19:37:44.435,36
2025-11-21 19:37:45.140,20
2025-11-21 19:37:45.845,52
2025-11-21 19:37:46.550,38
2025-11-21 19:37:47.254,22
2025-11-21 19:37:47.959,38
2025-11-21 19:37:48.664,36
2025-11-21 19:37:49.369,22
2025-11-21 19:37:50.073,34
2025-11-21 19:37:50.778,28
2025-11-21 19:37:51.483,24
2025-11-21 19:37:52.187,34
2025-11-21 19:37:52.892,16
2025-11-21 19:37:53.597,20
2025-11-21 19:37:54.301,32
2025-11-21 19:37:55.006,32
2025-11-21 19:37:55.711,22
2025-11-21 19:37:56.416,74
2025-11-21 19:37:57.121,26
2025-11-21 19:37:57.825,22
2025-11-21 19:37:58.530,18
2025-11-21 19:37:59.235,14
2025-11-21 19:37:59.940,22
2025-11-21 19:38:00.644,20
2025-11-21 19:38:01.349,18
2025-11-21 19:38:02.053,58
2025-11-21 19:38:02.758,64
2025-11-21 19:38:03.463,64
2025-11-21 19:38:04.168,44
2025-11-21 19:38:04.872,44
2025-11-21 19:38:05.577,48
2025-11-21 19:38:06.282,32
2025-11-21 19:38:06.987,44
2025-11-21 19:38:07.691,34
2025-11-21 19:38:08.396,68
2025-11-21 19:38:09.101,24
2025-11-21 19:38:09.805,22
