timestamp,rate
2025-11-03 15:10:33.408,26
2025-11-03 15:10:34.408,30
2025-11-03 15:10:35.408,48
2025-11-03 15:10:36.408,26
2025-11-03 15:10:37.408,32
2025-11-03 15:10:38.408,22
2025-11-03 15:10:39.408,20
2025-11-03 15:10:40.408,28
2025-11-03 15:10:41.408,30
2025-11-03 15:10:42.408,28
2025-11-03 15:10:43.408,50
2025-11-03 15:10:44.408,28
2025-11-03 15:10:45.408,20
2025-11-03 15:10:46.408,16
2025-11-03 15:10:47.408,16
2025-11-03 15:10:48.408,24
2025-11-03 15:10:49.408,8
2025-11-03 15:10:50.408,36
2025-11-03 15:10:51.408,14
2025-11-03 15:10:52.408,12
2025-11-03 15:10:53.408,10
2025-11-03 15:10:54.408,26
2025-11-03 15:10:55.408,32
2025-11-03 15:10:56.408,16
2025-11-03 15:10:57.408,42
2025-11-03 15:10:58.408,34
2025-11-03 15:10:59.409,12
2025-11-03 15:11:00.408,10
2025-11-03 15:11:01.408,28
2025-11-03 15:11:02.409,30
2025-11-03 15:11:03.408,56
2025-11-03 15:11:04.408,64
2025-11-03 15:11:05.408,34
2025-11-03 15:11:06.408,42
2025-11-03 15:11:07.408,40
2025-11-03 15:11:08.408,48
2025-11-03 15:11:09.408,20
2025-11-03 15:11:10.408,38
2025-11-03 15:11:11.408,50
2025-11-03 15:11:12.408,52
2025-11-03 15:11:13.408,50
2025-11-03 15:11:14.408,30
2025-11-03 15:11:15.408,40
2025-11-03 15:11:16.408,36
2025-11-03 15:11:17.408,40
2025-11-03 15:11:18.408,40
2025-11-03 15:11:19.408,52
2025-11-03 15:11:20.408,72
2025-11-03 15:11:21.408,20
2025-11-03 15:11:22.408,18
2025-11-03 15:11:23.408,20
2025-11-03 15:11:24.408,18
2025-11-03 15:11:25.408,16
2025-11-03 15:11:26.408,24
2025-11-03 15:11:27.408,18
2025-11-03 15:11:28.408,12
2025-11-03 15:11:29.408,38
2025-11-03 15:11:30.408,28
2025-11-03 15:11:31.408,64
2025-11-03 15:11:32.408,56
2025-11-03 15:11:33.408,58
2025-11-03 15:11:34.408,152
2025-11-03 15:11:35.408,510
2025-11-03 15:11:36.408,424
2025-11-03 15:11:37.408,304
2025-11-03 15:11:38.408,168
2025-11-03 15:11:39.408,162
2025-11-03 15:11:40.408,128
2025-11-03 15:11:41.408,78
2025-11-03 15:11:42.408,64
2025-11-03 15:11:43.408,124
2025-11-03 15:11:44.408,150
2025-11-03 15:11:45.408,232
2025-11-03 15:11:46.408,230
2025-11-03 15:11:47.408,260
2025-11-03 15:11:48.408,276
2025-11-03 15:11:49.408,208
2025-11-03 15:11:50.408,218
2025-11-03 15:11:51.408,270
2025-11-03 15:11:52.408,332
2025-11-03 15:11:53.408,334
2025-11-03 15:11:54.408,182
2025-11-03 15:11:55.408,242
2025-11-03 15:11:56.408,282
2025-11-03 15:11:57.408,340
2025-11-03 15:11:58.408,308
2025-11-03 15:11:59.408,368
2025-11-03 15:12:00.408,182
2025-11-03 15:12:01.408,208
2025-11-03 15:12:02.408,210
2025-11-03 15:12:03.408,308
2025-11-03 15:12:04.408,500
2025-11-03 15:12:05.408,354
2025-11-03 15:12:06.408,318
2025-11-03 15:12:07.408,396
2025-11-03 15:12:08.408,352
2025-11-03 15:12:09.408,312
2025-11-03 15:12:10.408,224
2025-11-03 15:12:11.408,220
2025-11-03 15:12:12.408,276
2025-11-03 15:12:13.408,254
2025-11-03 15:12:14.408,154
2025-11-03 15:12:15.408,80
2025-11-03 15:12:16.408,130
2025-11-03 15:12:17.408,124
2025-11-03 15:12:18.408,184
2025-11-03 15:12:19.408,346
2025-11-03 15:12:20.408,134
2025-11-03 15:12:21.408,86
2025-11-03 15:12:22.408,120
2025-11-03 15:12:23.408,208
2025-11-03 15:12:24.408,154
2025-11-03 15:12:25.408,150
2025-11-03 15:12:26.408,182
2025-11-03 15:12:27.408,104
2025-11-03 15:12:28.408,132
2025-11-03 15:12:29.408,88
2025-11-03 15:12:30.408,82
2025-11-03 15:12:31.408,44
2025-11-03 15:12:32.408,54
2025-11-03 15:12:33.408,86
2025-11-03 15:12:34.408,26
2025-11-03 15:12:35.408,78
2025-11-03 15:12:36.408,64
2025-11-03 15:12:37.408,52
2025-11-03 15:12:38.408,24
2025-11-03 15:12:39.408,42
2025-11-03 15:12:40.408,60
2025-11-03 15:12:41.408,76
2025-11-03 15:12:42.408,50
2025-11-03 15:12:43.408,38
2025-11-03 15:12:44.408,30
2025-11-03 15:12:45.408,58
2025-11-03 15:12:46.408,24
2025-11-03 15:12:47.408,32
2025-11-03 15:12:48.408,38
2025-11-03 15:12:49.408,58
2025-11-03 15:12:50.408,40
2025-11-03 15:12:51.408,28
2025-11-03 15:12:52.408,58
2025-11-03 15:12:53.408,56
2025-11-03 15:12:54.408,48
2025-11-03 15:12:55.408,34
2025-11-03 15:12:56.408,26
2025-11-03 15:12:57.408,50
2025-11-03 15:12:58.408,44
2025-11-03 15:12:59.408,60
2025-11-03 15:13:00.408,36
2025-11-03 15:13:01.408,46
2025-11-03 15:13:02.408,60
2025-11-03 15:13:03.408,52
2025-11-03 15:13:04.408,54
2025-11-03 15:13:05.408,48
2025-11-03 15:13:06.408,44
2025-11-03 15:13:07.408,42
2025-11-03 15:13:08.408,38
2025-11-03 15:13:09.408,104
2025-11-03 15:13:10.408,108
2025-11-03 15:13:11.408,62
2025-11-03 15:13:12.408,180
2025-11-03 15:13:13.408,140
2025-11-03 15:13:14.408,44
2025-11-03 15:13:15.408,50
2025-11-03 15:13:16.408,86
2025-11-03 15:13:17.408,102
2025-11-03 15:13:18.408,44
2025-11-03 15:13:19.408,52
2025-11-03 15:13:20.407,58
2025-11-03 15:13:21.408,100
2025-11-03 15:13:22.408,70
2025-11-03 15:13:23.407,50
2025-11-03 15:13:24.408,44
2025-11-03 15:13:25.408,32
2025-11-03 15:13:26.408,56
2025-11-03 15:13:27.408,44
2025-11-03 15:13:28.408,64
2025-11-03 15:13:29.408,46
2025-11-03 15:13:30.408,46
2025-11-03 15:13:31.408,60
2025-11-03 15:13:32.408,66
2025-11-03 15:13:33.408,70
2025-11-03 15:13:34.408,54
2025-11-03 15:13:35.408,60
2025-11-03 15:13:36.408,58
2025-11-03 15:13:37.408,84
2025-11-03 15:13:38.408,68
2025-11-03 15:13:39.408,60
2025-11-03 15:13:40.408,46
2025-11-03 15:13:41.408,54
2025-11-03 15:13:42.408,44
2025-11-03 15:13:43.408,174
2025-11-03 15:13:44.408,152
2025-11-03 15:13:45.408,156
2025-11-03 15:13:46.408,156
2025-11-03 15:13:47.409,124
2025-11-03 15:13:48.408,146
2025-11-03 15:13:49.408,84
2025-11-03 15:13:50.408,44
2025-11-03 15:13:51.408,110
2025-11-03 15:13:52.408,26
2025-11-03 15:13:53.408,46
2025-11-03 15:13:54.408,58
2025-11-03 15:13:55.408,68
2025-11-03 15:13:56.408,84
2025-11-03 15:13:57.408,44
2025-11-03 15:13:58.408,76
2025-11-03 15:13:59.408,46
2025-11-03 15:14:00.408,62
2025-11-03 15:14:01.408,54
2025-11-03 15:14:02.408,38
2025-11-03 15:14:03.408,64
2025-11-03 15:14:04.408,66
2025-11-03 15:14:05.408,102
2025-11-03 15:14:06.408,28
2025-11-03 15:14:07.408,50
2025-11-03 15:14:08.408,54
2025-11-03 15:14:09.408,52
2025-11-03 15:14:10.408,62
2025-11-03 15:14:11.408,40
2025-11-03 15:14:12.408,60
2025-11-03 15:14:13.408,36
2025-11-03 15:14:14.408,50
2025-11-03 15:14:15.408,42
2025-11-03 15:14:16.408,62
2025-11-03 15:14:17.408,124
2025-11-03 15:14:18.408,74
2025-11-03 15:14:19.408,56
2025-11-03 15:14:20.408,132
2025-11-03 15:14:21.408,74
2025-11-03 15:14:22.408,92
2025-11-03 15:14:23.408,88
2025-11-03 15:14:24.408,82
2025-11-03 15:14:25.408,82
2025-11-03 15:14:26.408,124
2025-11-03 15:14:27.408,86
2025-11-03 15:14:28.408,56
2025-11-03 15:14:29.408,60
2025-11-03 15:14:30.408,82
2025-11-03 15:14:31.408,100
2025-11-03 15:14:32.408,80
2025-11-03 15:14:33.408,94
2025-11-03 15:14:34.408,86
2025-11-03 15:14:35.408,54
2025-11-03 15:14:36.408,92
2025-11-03 15:14:37.408,80
2025-11-03 15:14:38.408,90
2025-11-03 15:14:39.408,56
2025-11-03 15:14:40.408,56
2025-11-03 15:14:41.408,30
2025-11-03 15:14:42.408,60
2025-11-03 15:14:43.408,68
