timestamp,rate
2025-11-03 13:48:40.589,26
2025-11-03 13:48:41.589,30
2025-11-03 13:48:42.589,48
2025-11-03 13:48:43.589,26
2025-11-03 13:48:44.589,32
2025-11-03 13:48:45.589,22
2025-11-03 13:48:46.589,20
2025-11-03 13:48:47.589,28
2025-11-03 13:48:48.589,30
2025-11-03 13:48:49.589,28
2025-11-03 13:48:50.589,50
2025-11-03 13:48:51.589,28
2025-11-03 13:48:52.589,20
2025-11-03 13:48:53.589,16
2025-11-03 13:48:54.589,16
2025-11-03 13:48:55.589,24
2025-11-03 13:48:56.589,8
2025-11-03 13:48:57.589,36
2025-11-03 13:48:58.589,14
2025-11-03 13:48:59.589,12
2025-11-03 13:49:00.589,10
2025-11-03 13:49:01.589,26
2025-11-03 13:49:02.589,32
2025-11-03 13:49:03.589,16
2025-11-03 13:49:04.589,42
2025-11-03 13:49:05.589,34
2025-11-03 13:49:06.589,12
2025-11-03 13:49:07.589,10
2025-11-03 13:49:08.589,28
2025-11-03 13:49:09.589,30
2025-11-03 13:49:10.589,56
2025-11-03 13:49:11.589,64
2025-11-03 13:49:12.589,34
2025-11-03 13:49:13.589,42
2025-11-03 13:49:14.589,40
2025-11-03 13:49:15.589,48
2025-11-03 13:49:16.589,20
2025-11-03 13:49:17.589,38
2025-11-03 13:49:18.589,50
2025-11-03 13:49:19.589,52
2025-11-03 13:49:20.589,50
2025-11-03 13:49:21.589,30
2025-11-03 13:49:22.589,40
2025-11-03 13:49:23.589,36
2025-11-03 13:49:24.589,40
2025-11-03 13:49:25.589,40
2025-11-03 13:49:26.589,52
2025-11-03 13:49:27.589,72
2025-11-03 13:49:28.589,20
2025-11-03 13:49:29.589,18
2025-11-03 13:49:30.589,20
2025-11-03 13:49:31.589,18
2025-11-03 13:49:32.589,16
2025-11-03 13:49:33.589,24
2025-11-03 13:49:34.589,18
2025-11-03 13:49:35.589,12
2025-11-03 13:49:36.589,38
2025-11-03 13:49:37.589,28
2025-11-03 13:49:38.589,64
2025-11-03 13:49:39.589,56
2025-11-03 13:49:40.589,58
2025-11-03 13:49:41.589,152
2025-11-03 13:49:42.589,510
2025-11-03 13:49:43.589,424
2025-11-03 13:49:44.589,304
2025-11-03 13:49:45.589,168
2025-11-03 13:49:46.589,162
2025-11-03 13:49:47.589,128
2025-11-03 13:49:48.589,78
2025-11-03 13:49:49.589,64
2025-11-03 13:49:50.589,124
2025-11-03 13:49:51.589,150
2025-11-03 13:49:52.589,232
2025-11-03 13:49:53.589,230
2025-11-03 13:49:54.589,260
2025-11-03 13:49:55.589,276
2025-11-03 13:49:56.589,208
2025-11-03 13:49:57.589,218
2025-11-03 13:49:58.589,270
2025-11-03 13:49:59.589,332
2025-11-03 13:50:00.590,334
2025-11-03 13:50:01.589,182
2025-11-03 13:50:02.589,242
2025-11-03 13:50:03.589,282
2025-11-03 13:50:04.589,340
2025-11-03 13:50:05.589,308
2025-11-03 13:50:06.589,368
2025-11-03 13:50:07.589,182
2025-11-03 13:50:08.589,208
2025-11-03 13:50:09.589,210
2025-11-03 13:50:10.589,308
2025-11-03 13:50:11.589,500
2025-11-03 13:50:12.589,354
2025-11-03 13:50:13.590,318
2025-11-03 13:50:14.589,396
2025-11-03 13:50:15.589,352
2025-11-03 13:50:16.589,312
2025-11-03 13:50:17.589,224
2025-11-03 13:50:18.589,220
2025-11-03 13:50:19.589,276
2025-11-03 13:50:20.589,254
2025-11-03 13:50:21.589,154
2025-11-03 13:50:22.589,80
2025-11-03 13:50:23.589,130
2025-11-03 13:50:24.589,124
2025-11-03 13:50:25.589,184
2025-11-03 13:50:26.589,346
2025-11-03 13:50:27.589,134
2025-11-03 13:50:28.589,86
2025-11-03 13:50:29.589,120
2025-11-03 13:50:30.589,208
2025-11-03 13:50:31.589,154
2025-11-03 13:50:32.589,150
2025-11-03 13:50:33.589,182
2025-11-03 13:50:34.589,104
2025-11-03 13:50:35.589,132
2025-11-03 13:50:36.589,88
2025-11-03 13:50:37.589,82
2025-11-03 13:50:38.589,44
2025-11-03 13:50:39.589,54
2025-11-03 13:50:40.589,86
2025-11-03 13:50:41.589,26
2025-11-03 13:50:42.589,78
2025-11-03 13:50:43.589,64
2025-11-03 13:50:44.589,52
2025-11-03 13:50:45.589,24
2025-11-03 13:50:46.589,42
2025-11-03 13:50:47.589,60
2025-11-03 13:50:48.589,76
2025-11-03 13:50:49.589,50
2025-11-03 13:50:50.589,38
2025-11-03 13:50:51.589,30
2025-11-03 13:50:52.589,58
2025-11-03 13:50:53.589,24
2025-11-03 13:50:54.589,32
2025-11-03 13:50:55.589,38
2025-11-03 13:50:56.589,58
2025-11-03 13:50:57.589,40
2025-11-03 13:50:58.589,28
2025-11-03 13:50:59.589,58
2025-11-03 13:51:00.589,56
2025-11-03 13:51:01.589,48
2025-11-03 13:51:02.589,34
2025-11-03 13:51:03.589,26
2025-11-03 13:51:04.589,50
2025-11-03 13:51:05.589,44
2025-11-03 13:51:06.589,60
2025-11-03 13:51:07.589,36
2025-11-03 13:51:08.589,46
2025-11-03 13:51:09.589,60
2025-11-03 13:51:10.589,52
2025-11-03 13:51:11.589,54
2025-11-03 13:51:12.589,48
2025-11-03 13:51:13.589,44
2025-11-03 13:51:14.589,42
2025-11-03 13:51:15.589,38
2025-11-03 13:51:16.589,104
2025-11-03 13:51:17.589,108
2025-11-03 13:51:18.589,62
2025-11-03 13:51:19.589,180
2025-11-03 13:51:20.589,140
2025-11-03 13:51:21.589,44
2025-11-03 13:51:22.589,50
2025-11-03 13:51:23.589,86
2025-11-03 13:51:24.589,102
2025-11-03 13:51:25.589,44
2025-11-03 13:51:26.589,52
2025-11-03 13:51:27.589,58
2025-11-03 13:51:28.589,100
2025-11-03 13:51:29.589,70
