timestamp,lag,wait_ms
2025-10-30 20:34:23.696,0,14
2025-10-30 20:34:23.696,0,13
2025-10-30 20:34:23.697,0,13
2025-10-30 20:34:23.697,0,13
2025-10-30 20:34:23.697,0,14
2025-10-30 20:34:23.697,0,14
2025-10-30 20:34:23.697,0,14
2025-10-30 20:34:23.697,0,14
2025-10-30 20:34:23.697,0,14
2025-10-30 20:34:23.697,0,14
2025-10-30 20:34:25.697,10,5
2025-10-30 20:34:25.704,10,11
2025-10-30 20:34:25.705,10,11
2025-10-30 20:34:25.705,10,10
2025-10-30 20:34:25.705,10,11
2025-10-30 20:34:25.705,10,11
2025-10-30 20:34:25.705,10,10
2025-10-30 20:34:25.705,10,10
2025-10-30 20:34:25.705,10,10
2025-10-30 20:34:25.705,10,10
2025-10-30 20:34:28.676,0,4
2025-10-30 20:34:28.676,0,4
2025-10-30 20:34:28.682,0,9
2025-10-30 20:34:28.682,0,9
2025-10-30 20:34:28.682,0,8
2025-10-30 20:34:28.682,0,8
2025-10-30 20:34:28.683,0,8
2025-10-30 20:34:28.683,0,8
2025-10-30 20:34:28.683,0,8
2025-10-30 20:34:28.683,0,8
2025-10-30 20:34:30.690,0,4
2025-10-30 20:34:30.695,0,9
2025-10-30 20:34:30.695,0,9
2025-10-30 20:34:30.695,0,8
2025-10-30 20:34:30.695,0,8
2025-10-30 20:34:30.695,0,7
2025-10-30 20:34:30.695,0,7
2025-10-30 20:34:30.695,0,7
2025-10-30 20:34:30.695,0,7
2025-10-30 20:34:30.695,0,6
2025-10-30 20:34:32.706,9,3
2025-10-30 20:34:32.713,6,9
2025-10-30 20:34:32.713,6,8
2025-10-30 20:34:32.713,6,8
2025-10-30 20:34:32.713,6,8
2025-10-30 20:34:32.713,6,8
2025-10-30 20:34:32.713,6,8
2025-10-30 20:34:32.713,6,7
2025-10-30 20:34:32.713,6,6
2025-10-30 20:34:32.713,6,6
2025-10-30 20:34:33.726,9,7
2025-10-30 20:34:33.726,9,7
2025-10-30 20:34:33.726,9,6
2025-10-30 20:34:33.726,9,6
2025-10-30 20:34:33.726,9,5
2025-10-30 20:34:33.726,9,5
2025-10-30 20:34:33.726,9,5
2025-10-30 20:34:33.726,9,5
2025-10-30 20:34:33.726,9,3
2025-10-30 20:34:33.729,9,5
2025-10-30 20:34:34.757,10,4
2025-10-30 20:34:34.760,10,6
2025-10-30 20:34:34.760,10,6
2025-10-30 20:34:34.760,10,5
2025-10-30 20:34:34.760,10,5
2025-10-30 20:34:34.760,10,5
2025-10-30 20:34:34.760,10,4
2025-10-30 20:34:34.760,10,4
2025-10-30 20:34:34.760,10,4
2025-10-30 20:34:34.762,10,6
2025-10-30 20:34:35.758,10,3
2025-10-30 20:34:35.763,10,8
2025-10-30 20:34:35.763,10,7
2025-10-30 20:34:35.763,10,7
2025-10-30 20:34:35.763,10,7
2025-10-30 20:34:35.763,10,6
2025-10-30 20:34:35.763,10,6
2025-10-30 20:34:35.763,10,6
2025-10-30 20:34:35.763,10,6
2025-10-30 20:34:35.763,10,6
2025-10-30 20:34:37.706,9,3
2025-10-30 20:34:37.711,9,7
2025-10-30 20:34:37.711,9,6
2025-10-30 20:34:37.711,9,6
2025-10-30 20:34:37.711,9,5
2025-10-30 20:34:37.711,9,5
2025-10-30 20:34:37.711,9,5
2025-10-30 20:34:37.711,9,5
2025-10-30 20:34:37.711,9,5
2025-10-30 20:34:37.711,9,5
2025-10-30 20:34:38.722,10,3
