timestamp,lag,wait_ms
2025-11-03 07:10:33.472,0,12
2025-11-03 07:10:33.473,0,12
2025-11-03 07:10:33.489,3,25
2025-11-03 07:10:34.422,3,3
2025-11-03 07:10:34.432,3,2
2025-11-03 07:10:34.438,3,2
2025-11-03 07:10:35.415,3,2
2025-11-03 07:10:35.422,3,2
2025-11-03 07:10:35.425,4,2
2025-11-03 07:10:35.429,4,3
2025-11-03 07:10:35.432,4,3
2025-11-03 07:10:35.436,4,2
2025-11-03 07:10:35.437,4,2
2025-11-03 07:10:35.441,4,2
2025-11-03 07:10:36.001,4,552
2025-11-03 07:10:36.001,4,550
2025-11-03 07:10:36.415,4,2
2025-11-03 07:10:36.419,4,3
2025-11-03 07:10:36.421,11,2
2025-11-03 07:10:36.432,11,3
2025-11-03 07:10:37.417,11,2
2025-11-03 07:10:37.421,11,5
2025-11-03 07:10:37.434,11,1
2025-11-03 07:10:37.437,6,2
2025-11-03 07:10:38.437,6,2
2025-11-03 07:10:38.442,6,6
2025-11-03 07:10:39.415,5,2
2025-11-03 07:10:40.422,5,1
2025-11-03 07:10:40.431,3,2
2025-11-03 07:10:40.435,3,2
2025-11-03 07:10:41.413,2,2
2025-11-03 07:10:41.418,2,3
2025-11-03 07:10:41.422,4,2
2025-11-03 07:10:41.429,4,2
2025-11-03 07:10:41.436,4,2
2025-11-03 07:10:42.415,4,3
2025-11-03 07:10:42.421,4,2
2025-11-03 07:10:42.428,4,3
2025-11-03 07:10:42.433,7,3
2025-11-03 07:10:43.422,7,2
2025-11-03 07:10:43.434,7,2
2025-11-03 07:10:43.435,7,2
2025-11-03 07:10:43.440,6,2
2025-11-03 07:10:43.452,6,3
2025-11-03 07:10:44.434,6,2
2025-11-03 07:10:45.414,5,2
2025-11-03 07:10:45.432,1,2
2025-11-03 07:10:46.417,1,3
2025-11-03 07:10:46.426,1,3
2025-11-03 07:10:46.428,3,2
2025-11-03 07:10:47.422,3,2
2025-11-03 07:10:48.415,3,2
2025-11-03 07:10:48.418,3,2
2025-11-03 07:10:48.422,3,5
2025-11-03 07:10:48.424,3,2
2025-11-03 07:10:48.428,3,2
2025-11-03 07:10:48.430,3,1
2025-11-03 07:10:48.435,3,2
2025-11-03 07:10:48.435,3,1
2025-11-03 07:10:49.418,3,3
2025-11-03 07:10:51.416,0,3
2025-11-03 07:10:51.419,1,3
2025-11-03 07:10:51.423,1,2
2025-11-03 07:10:52.415,1,2
2025-11-03 07:10:52.420,1,6
2025-11-03 07:10:53.415,4,3
2025-11-03 07:10:53.419,4,2
2025-11-03 07:10:54.413,0,3
2025-11-03 07:10:54.416,0,3
2025-11-03 07:10:54.423,0,2
2025-11-03 07:10:54.434,0,2
2025-11-03 07:10:55.426,0,2
2025-11-03 07:10:55.431,0,3
2025-11-03 07:10:57.414,1,3
2025-11-03 07:10:57.432,1,2
2025-11-03 07:10:57.434,1,2
2025-11-03 07:10:58.427,3,2
2025-11-03 07:10:58.430,3,4
2025-11-03 07:10:58.434,3,2
2025-11-03 07:10:59.422,5,3
2025-11-03 07:10:59.426,5,5
2025-11-03 07:10:59.426,5,2
2025-11-03 07:11:01.413,5,2
2025-11-03 07:11:01.429,3,2
2025-11-03 07:11:03.416,1,1
2025-11-03 07:11:03.431,2,2
2025-11-03 07:11:03.435,2,2
2025-11-03 07:11:03.438,2,1
2025-11-03 07:11:03.442,2,2
2025-11-03 07:11:03.444,2,1
2025-11-03 07:11:03.458,2,2
2025-11-03 07:11:03.460,2,1
2025-11-03 07:11:04.417,2,2
2025-11-03 07:11:04.438,2,2
2025-11-03 07:11:04.441,2,1
2025-11-03 07:11:04.445,10,2
2025-11-03 07:11:04.451,10,2
2025-11-03 07:11:04.457,10,2
2025-11-03 07:11:05.418,10,3
2025-11-03 07:11:05.433,10,2
2025-11-03 07:11:06.420,7,2
2025-11-03 07:11:06.425,7,2
2025-11-03 07:11:06.438,3,2
2025-11-03 07:11:07.412,3,2
2025-11-03 07:11:07.417,3,1
2025-11-03 07:11:07.422,3,2
2025-11-03 07:11:07.425,5,2
2025-11-03 07:11:07.427,5,2
2025-11-03 07:11:07.428,5,1
2025-11-03 07:11:07.429,5,2
2025-11-03 07:11:07.441,5,2
2025-11-03 07:11:08.412,5,2
2025-11-03 07:11:08.417,5,2
2025-11-03 07:11:08.421,9,1
2025-11-03 07:11:08.424,9,1
2025-11-03 07:11:08.426,9,1
2025-11-03 07:11:08.430,9,2
2025-11-03 07:11:08.431,9,1
2025-11-03 07:11:08.436,9,2
2025-11-03 07:11:09.000,9,557
2025-11-03 07:11:09.001,9,553
2025-11-03 07:11:09.419,9,2
2025-11-03 07:11:09.424,9,2
2025-11-03 07:11:10.414,1,2
2025-11-03 07:11:10.415,1,1
2025-11-03 07:11:10.425,1,1
2025-11-03 07:11:10.435,1,2
2025-11-03 07:11:11.415,1,2
2025-11-03 07:11:11.419,1,2
2025-11-03 07:11:11.423,5,2
2025-11-03 07:11:11.428,5,1
2025-11-03 07:11:11.441,5,2
