timestamp,lag,wait_ms
2025-11-20 13:58:10.971,0,13
2025-11-20 13:58:10.972,0,13
2025-11-20 13:58:10.972,0,13
2025-11-20 13:58:10.972,0,14
2025-11-20 13:58:10.972,0,14
2025-11-20 13:58:10.973,0,14
2025-11-20 13:58:10.973,0,14
2025-11-20 13:58:10.973,0,15
2025-11-20 13:58:12.001,0,1043
2025-11-20 13:58:12.001,0,1043
2025-11-20 13:58:15.097,0,6
2025-11-20 13:58:15.103,0,11
2025-11-20 13:58:15.103,0,11
2025-11-20 13:58:15.103,0,10
2025-11-20 13:58:15.104,10,10
2025-11-20 13:58:15.104,10,9
2025-11-20 13:58:15.104,10,8
2025-11-20 13:58:15.104,10,8
2025-11-20 13:58:16.000,10,903
2025-11-20 13:58:16.002,10,903
2025-11-20 13:58:19.252,0,4
2025-11-20 13:58:19.258,1,9
2025-11-20 13:58:19.258,1,6
2025-11-20 13:58:19.259,1,5
2025-11-20 13:58:19.262,7,8
2025-11-20 13:58:19.262,7,7
2025-11-20 13:58:19.262,7,7
2025-11-20 13:58:19.263,7,6
2025-11-20 13:58:21.001,7,1744
2025-11-20 13:58:21.001,7,1745
2025-11-20 13:58:22.373,2,2
2025-11-20 13:58:22.374,2,2
2025-11-20 13:58:22.375,2,4
2025-11-20 13:58:22.375,2,2
2025-11-20 13:58:22.380,10,7
2025-11-20 13:58:22.380,10,7
2025-11-20 13:58:22.380,10,6
2025-11-20 13:58:22.380,10,6
2025-11-20 13:58:24.000,10,1626
2025-11-20 13:58:24.001,10,1626
2025-11-20 13:58:26.572,0,2
2025-11-20 13:58:26.575,2,5
2025-11-20 13:58:26.575,2,3
2025-11-20 13:58:26.575,2,3
2025-11-20 13:58:26.575,2,3
2025-11-20 13:58:26.576,2,3
2025-11-20 13:58:26.576,2,3
2025-11-20 13:58:26.576,2,3
2025-11-20 13:58:28.001,2,1427
2025-11-20 13:58:28.001,2,1427
2025-11-20 13:58:32.791,0,3
2025-11-20 13:58:32.792,0,3
2025-11-20 13:58:32.793,0,3
2025-11-20 13:58:32.793,0,3
2025-11-20 13:58:32.796,4,6
2025-11-20 13:58:32.797,4,6
2025-11-20 13:58:32.797,4,6
2025-11-20 13:58:32.797,4,6
2025-11-20 13:58:34.001,2,1210
2025-11-20 13:58:34.002,2,1209
2025-11-20 13:58:35.922,0,3
2025-11-20 13:58:35.924,0,4
2025-11-20 13:58:35.924,0,4
2025-11-20 13:58:35.924,0,4
2025-11-20 13:58:35.925,0,3
2025-11-20 13:58:35.926,10,3
