timestamp,rate
2025-11-20 21:21:36.117,26
2025-11-20 21:21:37.510,30
2025-11-20 21:21:38.903,48
2025-11-20 21:21:40.295,26
2025-11-20 21:21:41.687,32
2025-11-20 21:21:43.080,22
2025-11-20 21:21:44.472,20
2025-11-20 21:21:45.865,28
2025-11-20 21:21:47.258,30
2025-11-20 21:21:48.650,28
2025-11-20 21:21:50.042,50
2025-11-20 21:21:51.436,28
2025-11-20 21:21:52.828,20
2025-11-20 21:21:54.220,16
2025-11-20 21:21:55.612,16
2025-11-20 21:21:57.009,24
2025-11-20 21:21:58.398,8
2025-11-20 21:21:59.790,36
2025-11-20 21:22:01.183,14
2025-11-20 21:22:02.575,12
2025-11-20 21:22:03.968,10
2025-11-20 21:22:05.360,26
2025-11-20 21:22:06.753,32
2025-11-20 21:22:08.146,16
2025-11-20 21:22:09.538,42
2025-11-20 21:22:10.931,34
2025-11-20 21:22:12.323,12
2025-11-20 21:22:13.715,10
2025-11-20 21:22:15.108,28
2025-11-20 21:22:16.501,30
2025-11-20 21:22:17.893,56
2025-11-20 21:22:19.285,64
2025-11-20 21:22:20.678,34
2025-11-20 21:22:22.071,42
2025-11-20 21:22:23.463,40
2025-11-20 21:22:24.856,48
2025-11-20 21:22:26.248,20
2025-11-20 21:22:27.641,38
2025-11-20 21:22:29.034,50
2025-11-20 21:22:30.426,52
2025-11-20 21:22:31.819,50
2025-11-20 21:22:33.211,30
2025-11-20 21:22:34.603,40
2025-11-20 21:22:35.996,36
2025-11-20 21:22:37.388,40
2025-11-20 21:22:38.781,40
2025-11-20 21:22:40.174,52
2025-11-20 21:22:41.566,72
2025-11-20 21:22:42.959,20
2025-11-20 21:22:44.351,18
2025-11-20 21:22:45.743,20
2025-11-20 21:22:47.136,18
2025-11-20 21:22:48.529,16
2025-11-20 21:22:49.922,24
2025-11-20 21:22:51.314,18
2025-11-20 21:22:52.706,12
2025-11-20 21:22:54.099,38
2025-11-20 21:22:55.491,28
2025-11-20 21:22:56.884,64
2025-11-20 21:22:58.277,56
2025-11-20 21:22:59.669,58
2025-11-20 21:23:01.062,152
2025-11-20 21:23:02.454,510
2025-11-20 21:23:03.847,424
2025-11-20 21:23:05.239,304
2025-11-20 21:23:06.633,168
2025-11-20 21:23:08.024,162
2025-11-20 21:23:09.417,128
2025-11-20 21:23:10.809,78
2025-11-20 21:23:12.202,64
2025-11-20 21:23:13.594,124
2025-11-20 21:23:14.987,150
2025-11-20 21:23:16.379,232
2025-11-20 21:23:17.772,230
2025-11-20 21:23:19.164,260
2025-11-20 21:23:20.557,276
2025-11-20 21:23:21.950,208
2025-11-20 21:23:23.342,218
2025-11-20 21:23:24.735,270
2025-11-20 21:23:26.127,332
2025-11-20 21:23:27.520,334
2025-11-20 21:23:28.912,182
2025-11-20 21:23:30.305,242
2025-11-20 21:23:31.697,282
2025-11-20 21:23:33.090,340
2025-11-20 21:23:34.482,308
2025-11-20 21:23:35.874,368
2025-11-20 21:23:37.267,182
2025-11-20 21:23:38.660,208
2025-11-20 21:23:40.053,210
2025-11-20 21:23:41.445,308
2025-11-20 21:23:42.838,500
2025-11-20 21:23:44.230,354
2025-11-20 21:23:45.622,318
2025-11-20 21:23:47.015,396
2025-11-20 21:23:48.407,352
2025-11-20 21:23:49.800,312
2025-11-20 21:23:51.192,224
2025-11-20 21:23:52.585,220
2025-11-20 21:23:53.978,276
2025-11-20 21:23:55.370,254
2025-11-20 21:23:56.763,154
2025-11-20 21:23:58.155,80
2025-11-20 21:23:59.548,130
2025-11-20 21:24:00.940,124
2025-11-20 21:24:02.333,184
2025-11-20 21:24:03.725,346
2025-11-20 21:24:05.118,134
2025-11-20 21:24:06.510,86
2025-11-20 21:24:07.903,120
2025-11-20 21:24:09.296,208
2025-11-20 21:24:10.688,154
2025-11-20 21:24:12.081,150
2025-11-20 21:24:13.473,182
2025-11-20 21:24:14.866,104
2025-11-20 21:24:16.258,132
2025-11-20 21:24:17.651,88
2025-11-20 21:24:19.043,82
2025-11-20 21:24:20.436,44
2025-11-20 21:24:21.828,54
2025-11-20 21:24:23.221,86
2025-11-20 21:24:24.613,26
2025-11-20 21:24:26.006,78
2025-11-20 21:24:27.398,64
2025-11-20 21:24:28.791,52
2025-11-20 21:24:30.183,24
2025-11-20 21:24:31.576,42
2025-11-20 21:24:32.969,60
2025-11-20 21:24:34.361,76
2025-11-20 21:24:35.753,50
2025-11-20 21:24:37.146,38
2025-11-20 21:24:38.539,30
2025-11-20 21:24:39.932,58
2025-11-20 21:24:41.324,24
2025-11-20 21:24:42.716,32
2025-11-20 21:24:44.108,38
2025-11-20 21:24:45.501,58
2025-11-20 21:24:46.894,40
2025-11-20 21:24:48.286,28
2025-11-20 21:24:49.679,58
2025-11-20 21:24:51.071,56
2025-11-20 21:24:52.464,48
2025-11-20 21:24:53.856,34
2025-11-20 21:24:55.249,26
2025-11-20 21:24:56.641,50
2025-11-20 21:24:58.034,44
2025-11-20 21:24:59.427,60
2025-11-20 21:25:00.819,36
2025-11-20 21:25:02.212,46
2025-11-20 21:25:03.604,60
2025-11-20 21:25:04.996,52
2025-11-20 21:25:06.389,54
2025-11-20 21:25:07.782,48
2025-11-20 21:25:09.174,44
2025-11-20 21:25:10.567,42
2025-11-20 21:25:11.959,38
2025-11-20 21:25:13.352,104
2025-11-20 21:25:14.744,108
2025-11-20 21:25:16.137,62
2025-11-20 21:25:17.529,180
2025-11-20 21:25:18.922,140
2025-11-20 21:25:20.315,44
2025-11-20 21:25:21.707,50
2025-11-20 21:25:23.099,86
2025-11-20 21:25:24.492,102
2025-11-20 21:25:25.885,44
2025-11-20 21:25:27.277,52
2025-11-20 21:25:28.670,58
2025-11-20 21:25:30.062,100
2025-11-20 21:25:31.454,70
2025-11-20 21:25:32.848,50
2025-11-20 21:25:34.240,44
2025-11-20 21:25:35.632,32
2025-11-20 21:25:37.025,56
2025-11-20 21:25:38.417,44
2025-11-20 21:25:39.810,64
2025-11-20 21:25:41.203,46
2025-11-20 21:25:42.595,46
2025-11-20 21:25:43.988,60
2025-11-20 21:25:45.380,66
2025-11-20 21:25:46.773,70
2025-11-20 21:25:48.165,54
2025-11-20 21:25:49.557,60
2025-11-20 21:25:50.950,58
2025-11-20 21:25:52.343,84
2025-11-20 21:25:53.735,68
2025-11-20 21:25:55.128,60
2025-11-20 21:25:56.520,46
2025-11-20 21:25:57.913,54
2025-11-20 21:25:59.306,44
2025-11-20 21:26:00.698,174
2025-11-20 21:26:02.090,152
2025-11-20 21:26:03.483,156
2025-11-20 21:26:04.875,156
2025-11-20 21:26:06.268,124
2025-11-20 21:26:07.661,146
2025-11-20 21:26:09.053,84
2025-11-20 21:26:10.446,44
2025-11-20 21:26:11.838,110
2025-11-20 21:26:13.230,26
2025-11-20 21:26:14.623,46
2025-11-20 21:26:16.016,58
2025-11-20 21:26:17.408,68
2025-11-20 21:26:18.801,84
2025-11-20 21:26:20.193,44
2025-11-20 21:26:21.586,76
2025-11-20 21:26:22.978,46
2025-11-20 21:26:24.371,62
2025-11-20 21:26:25.764,54
2025-11-20 21:26:27.156,38
2025-11-20 21:26:28.548,64
2025-11-20 21:26:29.941,66
2025-11-20 21:26:31.334,102
2025-11-20 21:26:32.726,28
2025-11-20 21:26:34.119,50
2025-11-20 21:26:35.511,54
2025-11-20 21:26:36.904,52
2025-11-20 21:26:38.296,62
2025-11-20 21:26:39.689,40
2025-11-20 21:26:41.081,60
2025-11-20 21:26:42.474,36
2025-11-20 21:26:43.866,50
2025-11-20 21:26:45.259,42
2025-11-20 21:26:46.651,62
2025-11-20 21:26:48.044,124
2025-11-20 21:26:49.436,74
2025-11-20 21:26:50.829,56
2025-11-20 21:26:52.222,132
2025-11-20 21:26:53.614,74
2025-11-20 21:26:55.006,92
2025-11-20 21:26:56.399,88
2025-11-20 21:26:57.792,82
2025-11-20 21:26:59.184,82
2025-11-20 21:27:00.577,124
2025-11-20 21:27:01.969,86
2025-11-20 21:27:03.362,56
2025-11-20 21:27:04.754,60
2025-11-20 21:27:06.147,82
2025-11-20 21:27:07.540,100
2025-11-20 21:27:08.932,80
2025-11-20 21:27:10.324,94
2025-11-20 21:27:11.717,86
2025-11-20 21:27:13.110,54
2025-11-20 21:27:14.502,92
2025-11-20 21:27:15.894,80
2025-11-20 21:27:17.288,90
2025-11-20 21:27:18.680,56
2025-11-20 21:27:20.072,56
2025-11-20 21:27:21.465,30
2025-11-20 21:27:22.858,60
2025-11-20 21:27:24.250,68
2025-11-20 21:27:25.642,58
2025-11-20 21:27:27.035,62
2025-11-20 21:27:28.427,46
2025-11-20 21:27:29.820,82
2025-11-20 21:27:31.213,46
2025-11-20 21:27:32.605,58
2025-11-20 21:27:33.997,26
2025-11-20 21:27:35.390,38
2025-11-20 21:27:36.782,24
2025-11-20 21:27:38.175,42
2025-11-20 21:27:39.567,58
2025-11-20 21:27:40.960,30
2025-11-20 21:27:42.352,58
2025-11-20 21:27:43.745,38
2025-11-20 21:27:45.138,40
2025-11-20 21:27:46.530,26
2025-11-20 21:27:47.923,62
2025-11-20 21:27:49.316,32
2025-11-20 21:27:50.708,140
2025-11-20 21:27:52.100,38
2025-11-20 21:27:53.493,46
2025-11-20 21:27:54.885,48
2025-11-20 21:27:56.278,42
2025-11-20 21:27:57.671,66
2025-11-20 21:27:59.063,36
2025-11-20 21:28:00.455,48
2025-11-20 21:28:01.848,52
2025-11-20 21:28:03.240,38
2025-11-20 21:28:04.633,32
2025-11-20 21:28:06.025,50
2025-11-20 21:28:07.418,24
2025-11-20 21:28:08.811,42
2025-11-20 21:28:10.203,34
2025-11-20 21:28:11.596,16
2025-11-20 21:28:12.988,68
2025-11-20 21:28:14.381,22
2025-11-20 21:28:15.773,90
2025-11-20 21:28:17.166,14
2025-11-20 21:28:18.559,22
2025-11-20 21:28:19.951,20
2025-11-20 21:28:21.343,20
2025-11-20 21:28:22.736,64
2025-11-20 21:28:24.128,22
2025-11-20 21:28:25.521,22
2025-11-20 21:28:26.914,20
2025-11-20 21:28:28.306,48
2025-11-20 21:28:29.699,12
2025-11-20 21:28:31.091,22
2025-11-20 21:28:32.484,22
2025-11-20 21:28:33.876,18
2025-11-20 21:28:35.269,14
2025-11-20 21:28:36.661,8
2025-11-20 21:28:38.054,10
2025-11-20 21:28:39.446,16
2025-11-20 21:28:40.839,22
2025-11-20 21:28:42.231,20
2025-11-20 21:28:43.624,34
2025-11-20 21:28:45.016,22
2025-11-20 21:28:46.409,16
2025-11-20 21:28:47.801,6
2025-11-20 21:28:49.194,26
2025-11-20 21:28:50.587,12
2025-11-20 21:28:51.979,28
2025-11-20 21:28:53.372,8
2025-11-20 21:28:54.764,18
2025-11-20 21:28:56.157,12
2025-11-20 21:28:57.549,24
2025-11-20 21:28:58.942,20
2025-11-20 21:29:00.335,24
2025-11-20 21:29:01.727,24
2025-11-20 21:29:03.120,16
2025-11-20 21:29:04.512,32
2025-11-20 21:29:05.904,30
2025-11-20 21:29:07.297,42
2025-11-20 21:29:08.690,34
2025-11-20 21:29:10.082,14
2025-11-20 21:29:11.474,18
2025-11-20 21:29:12.867,14
2025-11-20 21:29:14.260,40
2025-11-20 21:29:15.653,26
2025-11-20 21:29:17.045,36
2025-11-20 21:29:18.437,20
2025-11-20 21:29:19.830,52
2025-11-20 21:29:21.222,38
2025-11-20 21:29:22.615,22
2025-11-20 21:29:24.007,38
2025-11-20 21:29:25.400,36
2025-11-20 21:29:26.792,22
2025-11-20 21:29:28.185,34
2025-11-20 21:29:29.577,28
2025-11-20 21:29:30.970,24
2025-11-20 21:29:32.363,34
2025-11-20 21:29:33.755,16
2025-11-20 21:29:35.147,20
2025-11-20 21:29:36.540,32
2025-11-20 21:29:37.932,32
2025-11-20 21:29:39.325,22
2025-11-20 21:29:40.717,74
2025-11-20 21:29:42.110,26
2025-11-20 21:29:43.503,22
2025-11-20 21:29:44.895,18
2025-11-20 21:29:46.288,14
2025-11-20 21:29:47.680,22
2025-11-20 21:29:49.073,20
2025-11-20 21:29:50.465,18
2025-11-20 21:29:51.858,58
2025-11-20 21:29:53.250,64
2025-11-20 21:29:54.643,64
2025-11-20 21:29:56.035,44
2025-11-20 21:29:57.428,44
2025-11-20 21:29:58.821,48
2025-11-20 21:30:00.213,32
2025-11-20 21:30:01.606,44
2025-11-20 21:30:02.998,34
2025-11-20 21:30:04.390,68
2025-11-20 21:30:05.783,24
2025-11-20 21:30:07.176,22
2025-11-20 21:30:08.568,32
2025-11-20 21:30:09.961,40
2025-11-20 21:30:11.353,40
2025-11-20 21:30:12.746,44
2025-11-20 21:30:14.138,44
2025-11-20 21:30:15.531,28
2025-11-20 21:30:16.924,38
2025-11-20 21:30:18.316,54
2025-11-20 21:30:19.708,70
2025-11-20 21:30:21.101,36
2025-11-20 21:30:22.494,26
2025-11-20 21:30:23.886,16
2025-11-20 21:30:25.279,46
2025-11-20 21:30:26.672,30
2025-11-20 21:30:28.064,28
2025-11-20 21:30:29.456,38
2025-11-20 21:30:30.849,52
2025-11-20 21:30:32.242,36
2025-11-20 21:30:33.634,36
2025-11-20 21:30:35.027,30
2025-11-20 21:30:36.419,40
2025-11-20 21:30:37.811,32
2025-11-20 21:30:39.204,34
2025-11-20 21:30:40.596,50
2025-11-20 21:30:41.989,24
2025-11-20 21:30:43.381,44
2025-11-20 21:30:44.774,20
2025-11-20 21:30:46.167,14
2025-11-20 21:30:47.559,32
2025-11-20 21:30:48.951,24
2025-11-20 21:30:50.344,16
2025-11-20 21:30:51.737,24
